2023-07-04 14:10:53.750 [main] INFO  net.corda.db.admin.impl.ClassloaderChangeLog {} - Classloader changelog resolution FOUND for net/corda/db/schema/config/migration/static-network-creation-v1.0.xml on net.corda.db-schema [269]
2023-07-04 14:10:53.794 [main] INFO  liquibase.changelog {} - Creating database history table with name: CONFIG.databasechangelog
2023-07-04 14:10:53.805 [main] INFO  liquibase.changelog {} - Reading from CONFIG.databasechangelog
2023-07-04 14:10:54.087 [main] INFO  liquibase.servicelocator {} - Cannot load service: liquibase.hub.HubService: Provider liquibase.hub.core.StandardHubService could not be instantiated
2023-07-04 14:10:54.100 [main] INFO  liquibase.changelog {} - Table cpi created
2023-07-04 14:10:54.105 [main] INFO  liquibase.changelog {} - Primary key added to cpi (name, version, signer_summary_hash)
2023-07-04 14:10:54.110 [main] INFO  liquibase.changelog {} - Unique constraint added to cpi(file_checksum)
2023-07-04 14:10:54.115 [main] INFO  liquibase.changelog {} - Table cpk_metadata created
2023-07-04 14:10:54.119 [main] INFO  liquibase.changelog {} - Primary key added to cpk_metadata (file_checksum)
2023-07-04 14:10:54.122 [main] INFO  liquibase.changelog {} - Table cpk_file created
2023-07-04 14:10:54.126 [main] INFO  liquibase.changelog {} - Primary key added to cpk_file (file_checksum)
2023-07-04 14:10:54.130 [main] INFO  liquibase.changelog {} - Foreign key constraint added to cpk_file (file_checksum)
2023-07-04 14:10:54.135 [main] INFO  liquibase.changelog {} - Table cpk_db_change_log created
2023-07-04 14:10:54.138 [main] INFO  liquibase.changelog {} - Primary key added to cpk_db_change_log (cpk_file_checksum, file_path)
2023-07-04 14:10:54.141 [main] INFO  liquibase.changelog {} - Foreign key constraint added to cpk_db_change_log (cpk_file_checksum)
2023-07-04 14:10:54.145 [main] INFO  liquibase.changelog {} - Table cpk_db_change_log_audit created
2023-07-04 14:10:54.150 [main] INFO  liquibase.changelog {} - Primary key added to cpk_db_change_log_audit (id)
2023-07-04 14:10:54.154 [main] INFO  liquibase.changelog {} - Table cpi_cpk created
2023-07-04 14:10:54.158 [main] INFO  liquibase.changelog {} - Primary key added to cpi_cpk (cpi_name, cpi_version, cpi_signer_summary_hash, cpk_file_checksum)
2023-07-04 14:10:54.160 [main] INFO  liquibase.changelog {} - Foreign key constraint added to cpi_cpk (cpi_name, cpi_version, cpi_signer_summary_hash)
2023-07-04 14:10:54.163 [main] INFO  liquibase.changelog {} - Foreign key constraint added to cpi_cpk (cpk_file_checksum)
2023-07-04 14:10:54.164 [main] INFO  liquibase.changelog {} - ChangeSet net/corda/db/schema/config/migration/cpx-creation-v1.0.xml::cpx-creation-v1.0::R3.Corda ran successfully in 73ms
2023-07-04 14:10:54.177 [main] INFO  liquibase.changelog {} - Table config created
2023-07-04 14:10:54.182 [main] INFO  liquibase.changelog {} - Primary key added to config (section)
2023-07-04 14:10:54.184 [main] INFO  liquibase.changelog {} - New row inserted into config
2023-07-04 14:10:54.187 [main] INFO  liquibase.changelog {} - New row inserted into config
2023-07-04 14:10:54.190 [main] INFO  liquibase.changelog {} - New row inserted into config
2023-07-04 14:10:54.192 [main] INFO  liquibase.changelog {} - New row inserted into config
2023-07-04 14:10:54.194 [main] INFO  liquibase.changelog {} - New row inserted into config
2023-07-04 14:10:54.196 [main] INFO  liquibase.changelog {} - New row inserted into config
2023-07-04 14:10:54.198 [main] INFO  liquibase.changelog {} - New row inserted into config
2023-07-04 14:10:54.199 [main] INFO  liquibase.changelog {} - New row inserted into config
2023-07-04 14:10:54.201 [main] INFO  liquibase.changelog {} - New row inserted into config
2023-07-04 14:10:54.206 [main] INFO  liquibase.changelog {} - Table config_audit created
2023-07-04 14:10:54.209 [main] INFO  liquibase.changelog {} - Primary key added to config_audit (change_number)
2023-07-04 14:10:54.211 [main] INFO  liquibase.changelog {} - Sequence config_audit_id_seq created
2023-07-04 14:10:54.215 [main] INFO  liquibase.changelog {} - Table db_connection created
2023-07-04 14:10:54.218 [main] INFO  liquibase.changelog {} - Primary key added to db_connection (connection_id)
2023-07-04 14:10:54.221 [main] INFO  liquibase.changelog {} - Unique constraint added to db_connection(connection_name, privilege)
2023-07-04 14:10:54.225 [main] INFO  liquibase.changelog {} - Table db_connection_audit created
2023-07-04 14:10:54.228 [main] INFO  liquibase.changelog {} - Primary key added to db_connection_audit (change_number)
2023-07-04 14:10:54.230 [main] INFO  liquibase.changelog {} - Sequence db_connection_audit_id_seq created
2023-07-04 14:10:54.234 [main] INFO  liquibase.changelog {} - Table holding_identity created
2023-07-04 14:10:54.237 [main] INFO  liquibase.changelog {} - Primary key added to holding_identity (holding_identity_id)
2023-07-04 14:10:54.241 [main] INFO  liquibase.changelog {} - Table virtual_node_operation created
2023-07-04 14:10:54.244 [main] INFO  liquibase.changelog {} - Primary key added to virtual_node_operation (id)
2023-07-04 14:10:54.248 [main] INFO  liquibase.changelog {} - Index virtual_node_operation_request_id created
2023-07-04 14:10:54.252 [main] INFO  liquibase.changelog {} - Table virtual_node created
2023-07-04 14:10:54.256 [main] INFO  liquibase.changelog {} - Primary key added to virtual_node (holding_identity_id)
2023-07-04 14:10:54.258 [main] INFO  liquibase.changelog {} - Foreign key constraint added to virtual_node (cpi_name, cpi_version, cpi_signer_summary_hash)
2023-07-04 14:10:54.261 [main] INFO  liquibase.changelog {} - Foreign key constraint added to virtual_node (vault_ddl_connection_id)
2023-07-04 14:10:54.263 [main] INFO  liquibase.changelog {} - Foreign key constraint added to virtual_node (vault_dml_connection_id)
2023-07-04 14:10:54.265 [main] INFO  liquibase.changelog {} - Foreign key constraint added to virtual_node (crypto_ddl_connection_id)
2023-07-04 14:10:54.267 [main] INFO  liquibase.changelog {} - Foreign key constraint added to virtual_node (crypto_dml_connection_id)
2023-07-04 14:10:54.270 [main] INFO  liquibase.changelog {} - Foreign key constraint added to virtual_node (uniqueness_ddl_connection_id)
2023-07-04 14:10:54.272 [main] INFO  liquibase.changelog {} - Foreign key constraint added to virtual_node (uniqueness_dml_connection_id)
2023-07-04 14:10:54.274 [main] INFO  liquibase.changelog {} - Foreign key constraint added to virtual_node (operation_in_progress)
2023-07-04 14:10:54.278 [main] INFO  liquibase.changelog {} - Table cluster_certificate created
2023-07-04 14:10:54.281 [main] INFO  liquibase.changelog {} - Primary key added to cluster_certificate (alias)
2023-07-04 14:10:54.284 [main] INFO  liquibase.changelog {} - Index cluster_certificate_usage created
2023-07-04 14:10:54.286 [main] INFO  liquibase.changelog {} - ChangeSet net/corda/db/schema/config/migration/config-creation-v1.0.xml::config-creation-v1.0::R3.Corda ran successfully in 114ms
2023-07-04 14:10:54.296 [main] INFO  liquibase.changelog {} - Table file_upload created
2023-07-04 14:10:54.300 [main] INFO  liquibase.changelog {} - Primary key added to file_upload (request_id, part_nr)
2023-07-04 14:10:54.305 [main] INFO  liquibase.changelog {} - Table file_upload_props created
2023-07-04 14:10:54.308 [main] INFO  liquibase.changelog {} - Primary key added to file_upload_props (request_id, key)
2023-07-04 14:10:54.312 [main] INFO  liquibase.changelog {} - Index file_upload_props_reqId__idx created
2023-07-04 14:10:54.313 [main] INFO  liquibase.changelog {} - ChangeSet net/corda/db/schema/config/migration/chunking-creation-v1.0.xml::chunks-creation-v1.0::R3.Corda ran successfully in 22ms
2023-07-04 14:10:54.324 [main] INFO  liquibase.changelog {} - Table static_network_info created
2023-07-04 14:10:54.326 [main] INFO  liquibase.changelog {} - ChangeSet net/corda/db/schema/config/migration/static-network-creation-v1.0.xml::static-network-creation-v1.0::R3.Corda ran successfully in 9ms
2023-07-04 14:10:54.335 [main] INFO  liquibase.lockservice {} - Successfully released change log lock
2023-07-04 14:10:54.336 [main] INFO  net.corda.db.admin.impl.LiquibaseSchemaMigratorImpl {} - cordacluster DB schema update complete
2023-07-04 14:10:54.336 [main] INFO  net.corda.application.dbsetup.PostgresDbSetup {} - Create SCHEMA MESSAGEBUS.
2023-07-04 14:10:54.383 [main] INFO  net.corda.db.admin.impl.LiquibaseSchemaMigratorImpl {} - Setting liquibaseSchemaName to MESSAGEBUS
2023-07-04 14:10:54.385 [main] INFO  liquibase.database {} - Set default schema name to messagebus
